method,score,reason,address_score,name_score,owner_score,city_score,dc_excel_row,dc_owner,dc_name,dc_country,dc_city,dc_address,dc_lat,dc_long,451_excel_row,451_owner,451_name,451_country,451_city,451_address,451_lat,451_long
01_lat_long_2dp,1.0,"Rounded lat/long key -37.74, 175.22",0.7059,1.0,1.0,1.0,81,Data Vault,Hamilton,New Zealand,Hamilton,"32 The Boulevard, Te Rapa Park, Hamilton 3200, New Zealand",-37.74109008,175.2246191,13426,Data Vault,Hamilton,New Zealand,Hamilton,32 The Blvd,-37.740924,175.224744
01_lat_long_2dp,1.0,"Rounded lat/long key -37.74, 175.22",0.2154,0.1538,0.2,1.0,82,Datacom Data Centres,Kapua,New Zealand,Hamilton,"14 Simsey Place, Te Rapa Park, Hamilton 3200, New Zealand",-37.73633994,175.2211746,13426,Data Vault,Hamilton,New Zealand,Hamilton,32 The Blvd,-37.740924,175.224744
01_lat_long_2dp,1.0,"Rounded lat/long key -37.71, 144.88",0.7826,1.0,1.0,0.4,84,NEXTDC,M2,Australia,Melbourne,"75 Sharps Rd, Tullamarine VIC 3043, Australia",-37.70871833,144.8763234,15780,NEXTDC Limited,M2,Australia,Tullamarine,75 Sharps Road,-37.70839,144.87634
01_lat_long_2dp,1.0,"Rounded lat/long key -37.70, 176.16",0.0,0.5926,1.0,1.0,88,Spark,Bay of Plenty (Tauranga),New Zealand,Tauranga South,"570 Cameron Road, Tauranga South, Tauranga 3112, New Zealand",-37.69917048,176.1589331,20265,Spark New Zealand Limited,Spark Tauranga Exchange,New Zealand,Tauranga,,-37.69727,176.15673
01_lat_long_2dp,1.0,"Rounded lat/long key -37.06, 174.94",1.0,1.0,1.0,0.25,98,Spark,Papakura,New Zealand,Papakura,"Level 2, 40 O'Shannessey Street, Papakura, Auckland 2110, New Zealand",-37.06117038,174.9425996,17980,Spark New Zealand Limited,Papakura,New Zealand,Auckland,40 O'shannessey Street,-37.06114,174.942448
01_lat_long_2dp,1.0,"Rounded lat/long key -37.03, 174.92",0.8421,1.0,1.0,0.375,99,Spark,Takanini,New Zealand,Papakura,"23 Popes Road, Takanini, Auckland 2105, New Zealand",-37.03102905,174.924696,20743,Spark New Zealand Limited,Takanini,New Zealand,Takanini,23 Popes Rd,-37.031249,174.924561
01_lat_long_2dp,1.0,"Rounded lat/long key -36.88, 174.76",0.8696,1.0,1.0,0.7273,105,Chorus,Mt Eden,New Zealand,Albert-Eden,"2B Poronui Street, Mount Eden, Auckland 1024, New Zealand",-36.88275005,174.762614,12354,Chorus Limited,EdgeCentre Mt Eden,New Zealand,Mt Eden,2B Poronui St,-36.882727,174.762602
01_lat_long_2dp,1.0,"Rounded lat/long key -36.86, 174.76",0.88,1.0,1.0,1.0,106,Data Vault,Auckland,New Zealand,Auckland,"162 Grafton Road, Grafton, Auckland 1140, New Zealand",-36.86412011,174.7646614,8975,Data Vault,Auckland,New Zealand,Auckland,162 Grafton Rd,-36.864073,174.764581
01_lat_long_2dp,1.0,"Rounded lat/long key -36.86, 174.77",1.0,1.0,0.1111,1.0,107,SXDC,Airedale Auckland,New Zealand,Auckland,"60 Airedale Street, Auckland CBD, Auckland 1010, New Zealand",-36.85546629,174.7662909,8498,Plan B Limited,Airedale,New Zealand,Auckland,60 Airedale Street,-36.855629,174.765441
01_lat_long_2dp,1.0,"Rounded lat/long key -36.86, 174.77",1.0,1.0,0.1379,1.0,107,SXDC,Airedale Auckland,New Zealand,Auckland,"60 Airedale Street, Auckland CBD, Auckland 1010, New Zealand",-36.85546629,174.7662909,8499,Spark New Zealand Limited,Airedale,New Zealand,Auckland,Airedale Street,-36.855629,174.765441
01_lat_long_2dp,1.0,"Rounded lat/long key -36.86, 174.77",0.1639,0.3333,0.1379,1.0,107,SXDC,Airedale Auckland,New Zealand,Auckland,"60 Airedale Street, Auckland CBD, Auckland 1010, New Zealand",-36.85546629,174.7662909,16008,Spark New Zealand Limited,Mayoral,New Zealand,Auckland,Mayoral Drive,-36.855629,174.765441
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.76",0.5455,0.2326,0.0,1.0,108,Spark,Airedale Mayoral Drive Exchange,New Zealand,Auckland,"31 Airedale Street, CBD, Auckland 1010, New Zealand",-36.85422235,174.7640342,8508,NEXTDC Limited,AK1 Auckland,New Zealand,Auckland,21 Hobson Street,-36.84536,174.762451
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.76",0.88,0.1667,1.0,1.0,108,Spark,Airedale Mayoral Drive Exchange,New Zealand,Auckland,"31 Airedale Street, CBD, Auckland 1010, New Zealand",-36.85422235,174.7640342,8752,Spark New Zealand Limited,Aotea,New Zealand,Auckland,31 Airedale St,-36.854189,174.764028
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.76",0.6667,0.2051,1.0,1.0,108,Spark,Airedale Mayoral Drive Exchange,New Zealand,Auckland,"31 Airedale Street, CBD, Auckland 1010, New Zealand",-36.85422235,174.7640342,8973,Spark New Zealand Limited,Auckland,New Zealand,Auckland,Queen Street,-36.850883,174.764488
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.76",0.0,0.2051,1.0,1.0,108,Spark,Airedale Mayoral Drive Exchange,New Zealand,Auckland,"31 Airedale Street, CBD, Auckland 1010, New Zealand",-36.85422235,174.7640342,8976,Spark New Zealand Limited,Auckland,New Zealand,Auckland,,-36.84938,174.75929
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.76",0.1967,0.1667,0.1026,0.25,108,Spark,Airedale Mayoral Drive Exchange,New Zealand,Auckland,"31 Airedale Street, CBD, Auckland 1010, New Zealand",-36.85422235,174.7640342,17753,Datacom Australia Holdings Pty Limited,Orbit,New Zealand,Rosedale,6 Orbit Drive,-36.850883,174.764488
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.76",0.2667,1.0,1.0,1.0,109,NEXTDC,AK1,New Zealand,Auckland,"Auckland CBD, Auckland 1010, New Zealand",-36.85305931,174.7580142,8508,NEXTDC Limited,AK1 Auckland,New Zealand,Auckland,21 Hobson Street,-36.84536,174.762451
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.76",0.2791,0.25,0.2581,1.0,109,NEXTDC,AK1,New Zealand,Auckland,"Auckland CBD, Auckland 1010, New Zealand",-36.85305931,174.7580142,8752,Spark New Zealand Limited,Aotea,New Zealand,Auckland,31 Airedale St,-36.854189,174.764028
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.76",0.2,0.3636,0.2581,1.0,109,NEXTDC,AK1,New Zealand,Auckland,"Auckland CBD, Auckland 1010, New Zealand",-36.85305931,174.7580142,8973,Spark New Zealand Limited,Auckland,New Zealand,Auckland,Queen Street,-36.850883,174.764488
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.76",0.0,0.3636,0.2581,1.0,109,NEXTDC,AK1,New Zealand,Auckland,"Auckland CBD, Auckland 1010, New Zealand",-36.85305931,174.7580142,8976,Spark New Zealand Limited,Auckland,New Zealand,Auckland,,-36.84938,174.75929
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.76",0.1905,0.0,0.15,0.25,109,NEXTDC,AK1,New Zealand,Auckland,"Auckland CBD, Auckland 1010, New Zealand",-36.85305931,174.7580142,17753,Datacom Australia Holdings Pty Limited,Orbit,New Zealand,Rosedale,6 Orbit Drive,-36.850883,174.764488
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.77",1.0,0.2,0.0,1.0,110,Data Centre 220,Queen Street,New Zealand,Auckland,"220 Queen Street, Auckland, New Zealand",-36.84933873,174.7655505,8974,Data Centre It Ltd.,Auckland,New Zealand,Auckland,220 Queen Street,-36.849326,174.765541
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.77",1.0,0.2,0.0,1.0,110,Data Centre 220,Queen Street,New Zealand,Auckland,"220 Queen Street, Auckland, New Zealand",-36.84933873,174.7655505,8977,T4 Group Limited,Auckland,New Zealand,Auckland,Queen Street,-36.849326,174.765541
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.77",1.0,1.0,1.0,1.0,110,Data Centre 220,Queen Street,New Zealand,Auckland,"220 Queen Street, Auckland, New Zealand",-36.84933873,174.7655505,18854,Data Centre 220,Queen Street,New Zealand,Auckland,220 Queen Street,-36.849326,174.765541
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.77",0.8571,1.0,0.0,1.0,111,Vocus,Auckland,New Zealand,Auckland,"191 Queen Street, CBD Auckland 1010 New Zealand",-36.84852622,174.7653414,8974,Data Centre It Ltd.,Auckland,New Zealand,Auckland,220 Queen Street,-36.849326,174.765541
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.77",1.0,1.0,0.1905,1.0,111,Vocus,Auckland,New Zealand,Auckland,"191 Queen Street, CBD Auckland 1010 New Zealand",-36.84852622,174.7653414,8977,T4 Group Limited,Auckland,New Zealand,Auckland,Queen Street,-36.849326,174.765541
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.77",0.8571,0.2,0.0,1.0,111,Vocus,Auckland,New Zealand,Auckland,"191 Queen Street, CBD Auckland 1010 New Zealand",-36.84852622,174.7653414,18854,Data Centre 220,Queen Street,New Zealand,Auckland,220 Queen Street,-36.849326,174.765541
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.76",0.5455,0.1905,0.1176,1.0,112,JDA,Sky Tower,New Zealand,Auckland,"Victoria Street West, Auckland CBD, Auckland 1010, New Zealand",-36.84850081,174.7621248,8508,NEXTDC Limited,AK1 Auckland,New Zealand,Auckland,21 Hobson Street,-36.84536,174.762451
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.76",0.25,0.2857,0.1429,1.0,112,JDA,Sky Tower,New Zealand,Auckland,"Victoria Street West, Auckland CBD, Auckland 1010, New Zealand",-36.84850081,174.7621248,8752,Spark New Zealand Limited,Aotea,New Zealand,Auckland,31 Airedale St,-36.854189,174.764028
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.76",0.6667,0.1176,0.1429,1.0,112,JDA,Sky Tower,New Zealand,Auckland,"Victoria Street West, Auckland CBD, Auckland 1010, New Zealand",-36.84850081,174.7621248,8973,Spark New Zealand Limited,Auckland,New Zealand,Auckland,Queen Street,-36.850883,174.764488
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.76",0.0,0.1176,0.1429,1.0,112,JDA,Sky Tower,New Zealand,Auckland,"Victoria Street West, Auckland CBD, Auckland 1010, New Zealand",-36.84850081,174.7621248,8976,Spark New Zealand Limited,Auckland,New Zealand,Auckland,,-36.84938,174.75929
01_lat_long_2dp,1.0,"Rounded lat/long key -36.85, 174.76",0.2222,0.1429,0.1081,0.25,112,JDA,Sky Tower,New Zealand,Auckland,"Victoria Street West, Auckland CBD, Auckland 1010, New Zealand",-36.84850081,174.7621248,17753,Datacom Australia Holdings Pty Limited,Orbit,New Zealand,Rosedale,6 Orbit Drive,-36.850883,174.764488
01_lat_long_2dp,1.0,"Rounded lat/long key -36.81, 174.60",0.8,0.3333,0.4,0.1667,113,Microsoft,Auckland 1,New Zealand,Henderson-Massey,"3 Kakano Road, Westgate, Auckland 0814, New Zealand",-36.81408565,174.6020654,8515,DCI Data Centers,AKL01-Westgate,New Zealand,Auckland,Kakano Rd,-36.813431,174.599779
01_lat_long_2dp,1.0,"Rounded lat/long key -36.81, 174.60",0.0,0.5217,1.0,0.1667,113,Microsoft,Auckland 1,New Zealand,Henderson-Massey,"3 Kakano Road, Westgate, Auckland 0814, New Zealand",-36.81408565,174.6020654,17245,Microsoft Corporation,New Zealand 2,New Zealand,Auckland,,-36.8131,174.59808
01_lat_long_2dp,1.0,"Rounded lat/long key -36.81, 174.60",0.8,1.0,1.0,0.1667,114,DCI Data Centers,AKL01,New Zealand,Henderson-Massey,"1 Kakano Road, Westgate, Auckland 0814, New Zealand",-36.81338457,174.5996767,8515,DCI Data Centers,AKL01-Westgate,New Zealand,Auckland,Kakano Rd,-36.813431,174.599779
01_lat_long_2dp,1.0,"Rounded lat/long key -36.81, 174.60",0.0,0.2222,0.25,0.1667,114,DCI Data Centers,AKL01,New Zealand,Henderson-Massey,"1 Kakano Road, Westgate, Auckland 0814, New Zealand",-36.81338457,174.5996767,17245,Microsoft Corporation,New Zealand 2,New Zealand,Auckland,,-36.8131,174.59808
01_lat_long_2dp,1.0,"Rounded lat/long key -36.81, 174.60",0.8,0.3636,0.3333,0.1667,115,Amazon Web Services,Auckland,New Zealand,Henderson-Massey,"Kakano Road, Westgate, Auckland 0814, New Zealand",-36.81218378,174.5989358,8515,DCI Data Centers,AKL01-Westgate,New Zealand,Auckland,Kakano Rd,-36.813431,174.599779
01_lat_long_2dp,1.0,"Rounded lat/long key -36.81, 174.60",0.0,0.4762,0.35,0.1667,115,Amazon Web Services,Auckland,New Zealand,Henderson-Massey,"Kakano Road, Westgate, Auckland 0814, New Zealand",-36.81218378,174.5989358,17245,Microsoft Corporation,New Zealand 2,New Zealand,Auckland,,-36.8131,174.59808
01_lat_long_2dp,1.0,"Rounded lat/long key -36.80, 174.64",1.0,1.0,1.0,0.1905,117,CDC Data Centres,Hobsonville Campus One (HV1 & HV1A),New Zealand,Upper Harbour,"32-34 Westpoint Drive, Hobsonville, Auckland 0618, New Zealand",-36.80293671,174.6368497,13777,CDC Data Centres,Hobsonville,New Zealand,Auckland,32 Westpoint Drive,-36.803138,174.636811
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.71",0.1176,0.7586,0.4,0.1905,122,SXDC,Albany Auckland,New Zealand,Upper Harbour,"3A William Pickering Drive, Rosedale, Auckland 0632, New Zealand",-36.75206325,174.7054783,8516,DCI Data Centers,AKL02--Auckland,New Zealand,Rosedale,Bush Rd,-36.747485,174.70658
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.71",1.0,1.0,0.1111,0.2105,122,SXDC,Albany Auckland,New Zealand,Upper Harbour,"3A William Pickering Drive, Rosedale, Auckland 0632, New Zealand",-36.75206325,174.7054783,8551,Plan B Limited,Albany,New Zealand,Albany,3A William Pickering Drive,-36.752207,174.705136
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.88,1.0,0.129,0.1905,123,Vocus,Albany Auckland,New Zealand,Upper Harbour,"7A Parkhead Place, Rosedale, Auckland 0632, New Zealand",-36.74994118,174.6963882,8549,Two Degrees Mobile Limited,Albany,New Zealand,Rosedale,7a Parkhead Pl,-36.750269,174.697297
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.209,1.0,0.0,0.2105,123,Vocus,Albany Auckland,New Zealand,Upper Harbour,"7A Parkhead Place, Rosedale, Auckland 0632, New Zealand",-36.74994118,174.6963882,8550,Hd Net Limited,Albany,New Zealand,Albany,11C Piermark Dr,-36.747392,174.702286
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.35,0.6957,0.1667,0.1905,123,Vocus,Albany Auckland,New Zealand,Upper Harbour,"7A Parkhead Place, Rosedale, Auckland 0632, New Zealand",-36.74994118,174.6963882,16325,Mikipro,Mikipro Auckland,New Zealand,Rosedale,11C Douglas Alexander Parade,-36.745226,174.699755
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.2609,0.1739,0.0,0.1905,123,Vocus,Albany Auckland,New Zealand,Upper Harbour,"7A Parkhead Place, Rosedale, Auckland 0632, New Zealand",-36.74994118,174.6963882,20787,Plan B Limited,Tarndale,New Zealand,Rosedale,15 Tarndale Grove,-36.745834,174.702002
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.2466,1.0,0.0645,0.1905,124,Spark,Revera Albany Auckland,New Zealand,Upper Harbour,"20 William Pickering Drive, Albany, Auckland 0632, New Zealand",-36.74970601,174.700499,8549,Two Degrees Mobile Limited,Albany,New Zealand,Rosedale,7a Parkhead Pl,-36.750269,174.697297
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.2703,1.0,0.0,0.2105,124,Spark,Revera Albany Auckland,New Zealand,Upper Harbour,"20 William Pickering Drive, Albany, Auckland 0632, New Zealand",-36.74970601,174.700499,8550,Hd Net Limited,Albany,New Zealand,Albany,11C Piermark Dr,-36.747392,174.702286
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.2529,0.6667,0.3333,0.1905,124,Spark,Revera Albany Auckland,New Zealand,Upper Harbour,"20 William Pickering Drive, Albany, Auckland 0632, New Zealand",-36.74970601,174.700499,16325,Mikipro,Mikipro Auckland,New Zealand,Rosedale,11C Douglas Alexander Parade,-36.745226,174.699755
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.2105,0.2,0.2105,0.1905,124,Spark,Revera Albany Auckland,New Zealand,Upper Harbour,"20 William Pickering Drive, Albany, Auckland 0632, New Zealand",-36.74970601,174.700499,20787,Plan B Limited,Tarndale,New Zealand,Rosedale,15 Tarndale Grove,-36.745834,174.702002
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.2222,0.3636,0.2703,0.1905,125,DCI Data Centers,AKL02,New Zealand,Upper Harbour,"297/297A Albany Highway, Rosedale, Auckland 0632, New Zealand",-36.74898901,174.6958529,8549,Two Degrees Mobile Limited,Albany,New Zealand,Rosedale,7a Parkhead Pl,-36.750269,174.697297
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.1096,0.3636,0.32,0.2105,125,DCI Data Centers,AKL02,New Zealand,Upper Harbour,"297/297A Albany Highway, Rosedale, Auckland 0632, New Zealand",-36.74898901,174.6958529,8550,Hd Net Limited,Albany,New Zealand,Albany,11C Piermark Dr,-36.747392,174.702286
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.2558,0.2857,0.2222,0.1905,125,DCI Data Centers,AKL02,New Zealand,Upper Harbour,"297/297A Albany Highway, Rosedale, Auckland 0632, New Zealand",-36.74898901,174.6958529,16325,Mikipro,Mikipro Auckland,New Zealand,Rosedale,11C Douglas Alexander Parade,-36.745226,174.699755
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.24,0.3077,0.24,0.1905,125,DCI Data Centers,AKL02,New Zealand,Upper Harbour,"297/297A Albany Highway, Rosedale, Auckland 0632, New Zealand",-36.74898901,174.6958529,20787,Plan B Limited,Tarndale,New Zealand,Rosedale,15 Tarndale Grove,-36.745834,174.702002
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.2985,0.1,0.0714,0.1905,126,HD,Piermark Drive,New Zealand,Upper Harbour,"11C Piermark Drive, Rosedale, Auckland 0632, New Zealand",-36.74737562,174.702322,8549,Two Degrees Mobile Limited,Albany,New Zealand,Rosedale,7a Parkhead Pl,-36.750269,174.697297
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.8889,0.1,1.0,0.2105,126,HD,Piermark Drive,New Zealand,Upper Harbour,"11C Piermark Drive, Rosedale, Auckland 0632, New Zealand",-36.74737562,174.702322,8550,Hd Net Limited,Albany,New Zealand,Albany,11C Piermark Dr,-36.747392,174.702286
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.3951,0.3333,0.0,0.1905,126,HD,Piermark Drive,New Zealand,Upper Harbour,"11C Piermark Drive, Rosedale, Auckland 0632, New Zealand",-36.74737562,174.702322,16325,Mikipro,Mikipro Auckland,New Zealand,Rosedale,11C Douglas Alexander Parade,-36.745226,174.699755
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.3143,0.3636,0.125,0.1905,126,HD,Piermark Drive,New Zealand,Upper Harbour,"11C Piermark Drive, Rosedale, Auckland 0632, New Zealand",-36.74737562,174.702322,20787,Plan B Limited,Tarndale,New Zealand,Rosedale,15 Tarndale Grove,-36.745834,174.702002
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.2121,0.3478,0.1333,0.1905,127,SXDC,Tarndale Auckland,New Zealand,Upper Harbour,"15 Tarndale Grove, Rosedale, Auckland 0632, New Zealand",-36.74590047,174.7020244,8549,Two Degrees Mobile Limited,Albany,New Zealand,Rosedale,7a Parkhead Pl,-36.750269,174.697297
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.1791,0.3478,0.1111,0.2105,127,SXDC,Tarndale Auckland,New Zealand,Upper Harbour,"15 Tarndale Grove, Rosedale, Auckland 0632, New Zealand",-36.74590047,174.7020244,8550,Hd Net Limited,Albany,New Zealand,Albany,11C Piermark Dr,-36.747392,174.702286
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.35,0.6667,0.0,0.1905,127,SXDC,Tarndale Auckland,New Zealand,Upper Harbour,"15 Tarndale Grove, Rosedale, Auckland 0632, New Zealand",-36.74590047,174.7020244,16325,Mikipro,Mikipro Auckland,New Zealand,Rosedale,11C Douglas Alexander Parade,-36.745226,174.699755
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",1.0,1.0,0.1111,0.1905,127,SXDC,Tarndale Auckland,New Zealand,Upper Harbour,"15 Tarndale Grove, Rosedale, Auckland 0632, New Zealand",-36.74590047,174.7020244,20787,Plan B Limited,Tarndale,New Zealand,Rosedale,15 Tarndale Grove,-36.745834,174.702002
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.2338,0.0,0.2424,0.1905,128,Mikipro,Data Center,New Zealand,Upper Harbour,"11C Douglas Alexander Parade, Rosedale, Auckland 0632, New Zealand",-36.74535115,174.6999485,8549,Two Degrees Mobile Limited,Albany,New Zealand,Rosedale,7a Parkhead Pl,-36.750269,174.697297
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.3333,0.0,0.1905,0.2105,128,Mikipro,Data Center,New Zealand,Upper Harbour,"11C Douglas Alexander Parade, Rosedale, Auckland 0632, New Zealand",-36.74535115,174.6999485,8550,Hd Net Limited,Albany,New Zealand,Albany,11C Piermark Dr,-36.747392,174.702286
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",1.0,0.0,1.0,0.1905,128,Mikipro,Data Center,New Zealand,Upper Harbour,"11C Douglas Alexander Parade, Rosedale, Auckland 0632, New Zealand",-36.74535115,174.6999485,16325,Mikipro,Mikipro Auckland,New Zealand,Rosedale,11C Douglas Alexander Parade,-36.745226,174.699755
01_lat_long_2dp,1.0,"Rounded lat/long key -36.75, 174.70",0.25,0.0,0.2857,0.1905,128,Mikipro,Data Center,New Zealand,Upper Harbour,"11C Douglas Alexander Parade, Rosedale, Auckland 0632, New Zealand",-36.74535115,174.6999485,20787,Plan B Limited,Tarndale,New Zealand,Rosedale,15 Tarndale Grove,-36.745834,174.702002
01_lat_long_2dp,1.0,"Rounded lat/long key -36.61, 174.66",1.0,1.0,1.0,0.1667,132,CDC Data Centres,Silverdale Campus One (SD1 & SD1A),New Zealand,Hibiscus Coast,"29-31 Highgate Parkway, Silverdale 0992, New Zealand",-36.61466795,174.6641146,20007,CDC Data Centres,Silverdale,New Zealand,Silverdale,29/31 Highgate Parkway,-36.614372,174.664012
01_lat_long_2dp,1.0,"Rounded lat/long key -36.08, 146.92",1.0,1.0,1.0,1.0,133,Edge Centres,EC5 Albury,Australia,Albury,"466 David St, Albury NSW 2640, Australia",-36.08303082,146.920669,12315,Edge Centres,EC5 Albury,Australia,Albury,466 David St,-36.083062,146.920769
