excel_row,source,owner,dc_name,country,city,address,lat,long,match_count,matched_excel_rows,matched_names,matched_owners
3406,DC Byte,Tokyo Teleport Center,Telecom Center Building,Japan,Koto,"2-chÅme-5-10 Aomi, Koto City, Tokyo 135-0064, Japan",35.61735267,139.7798704,1,21064,TOK2,Internet Initiative Japan Inc.
3407,DC Byte,Equinix,TY2,Japan,Shinagawa,"3-chÅme-8-21 Higashishinagawa Shinagawa City, Tokyo 140-0002 Japan",35.61742841,139.7480433,7,13771; 20900; 21357; 21362; 21363; 21364; 21365,HND1; Tenozu; TY2; TY6-DC1 - Shinagawa; TY7-DC2 - Shinagawa; TY8; TY8-A-DC3-A - Shinagawa,"Enzu Inc.; KDDI Corporation; Equinix, Inc.; Equinix, Inc.; Equinix, Inc.; Equinix, Inc.; Equinix, Inc."
3408,DC Byte,KDDI Telehouse,Tama Centre Building 2,Japan,Hachioji-shi,"3 Tsurumaki, Tama City, Tokyo",35.61927139,139.4192348,1,21064,TOK2,Internet Initiative Japan Inc.
3409,DC Byte,Microsoft,Newton,United States of America,Newton,"Stover Ct, Newton, NC 28658, USA",35.62004761,-81.31508362,4,17267; 17268; 17269; 17270,Newton 1; Newton 2; Newton 3; Newton 4,Microsoft Corporation; Microsoft Corporation; Microsoft Corporation; Microsoft Corporation
3410,DC Byte,KDDI Telehouse,Tama 5 Center,Japan,Tama,"Japan, ã€’206-0034 Tokyo, Tama, Tsurumaki, 3 Chomeâˆ’ï¼•",35.62009209,139.4195332,1,21064,TOK2,Internet Initiative Japan Inc.
3411,DC Byte,Equinix,TY8,Japan,Shinagawa,"2 Chome-1-11 Higashishinagawa, Shinagawa City, Tokyo 140-0002, Japan",35.62221071,139.7477006,7,13771; 20900; 21357; 21362; 21363; 21364; 21365,HND1; Tenozu; TY2; TY6-DC1 - Shinagawa; TY7-DC2 - Shinagawa; TY8; TY8-A-DC3-A - Shinagawa,"Enzu Inc.; KDDI Corporation; Equinix, Inc.; Equinix, Inc.; Equinix, Inc.; Equinix, Inc.; Equinix, Inc."
3412,DC Byte,Equinix,TY7,Japan,Shinagawa,"2 Chome-2-35 Higashishinagawa, Shinagawa City, Tokyo 140-0002, Japan",35.62244368,139.7483668,7,13771; 20900; 21357; 21362; 21363; 21364; 21365,HND1; Tenozu; TY2; TY6-DC1 - Shinagawa; TY7-DC2 - Shinagawa; TY8; TY8-A-DC3-A - Shinagawa,"Enzu Inc.; KDDI Corporation; Equinix, Inc.; Equinix, Inc.; Equinix, Inc.; Equinix, Inc.; Equinix, Inc."
3413,DC Byte,Equinix,TY6,Japan,Shinagawa,"2-2-43, Higashi-Shinagawa, Shinagawa-ku Tokyo, Japan, 140 0002",35.62311035,139.7480364,7,13771; 20900; 21357; 21362; 21363; 21364; 21365,HND1; Tenozu; TY2; TY6-DC1 - Shinagawa; TY7-DC2 - Shinagawa; TY8; TY8-A-DC3-A - Shinagawa,"Enzu Inc.; KDDI Corporation; Equinix, Inc.; Equinix, Inc.; Equinix, Inc.; Equinix, Inc.; Equinix, Inc."
3414,DC Byte,TIS INTEC Group,TYODC-4,Japan,Shinagawa,"6-chÅme-5-17 Kitashinagawa, Shinagawa City, Tokyo 141-0001, Japan",35.62449866,139.7325066,1,21024,TKDS2,Telstra Group Limited
3415,DC Byte,NTT Docomo,Meguro Techno Building,Japan,Tokyo,"4-chÅme-31-18 Nishigotanda Shinagawa City, Tokyo 141-0031 Japan",35.62648561,139.7136193,1,19916,Shinagawa,Tata Communications Limited
3416,DC Byte,CEC,Tokyo No 1 Data Center,Japan,Minato,"Ota City, Tokyo, Japan",35.62660445,139.7356698,3,17699; 19238; 21079,Omori DC; S-PORT Tokyo 1; Tokyo 2,NTT DATA Group Corporation; Suzuyo Shinwart Corporation; Mitsubishi Electric Information Network Corporation
3417,DC Byte,Hitachi,Meguro Techno Building,Japan,Tokyo,"4-chÅme-31-18 Nishigotanda Shinagawa City, Tokyo 141-0031 Japan",35.6266611,139.7137029,1,19916,Shinagawa,Tata Communications Limited
3418,DC Byte,Nomura Research Institute,Tokyo Daiichi Data Center,Japan,Hachioji-shi,"Japan, ã€’206-0042 Tokyo, Tama, Sannoshita, 2 Chomeâˆ’ï¼’âˆ’1",35.62813481,139.4201247,1,21098,Tokyo DC1,"Nomura Research Institute, Ltd."
3419,DC Byte,Equinix,TY15,Japan,Minato,"3-chÅme-6 KÅnan, Minato City, Tokyo 108-0075, Japan",35.63256476,139.7482315,3,16429; 19917; 21356,Mita DC; Shinagawa DC; TY15,"NTT DATA Group Corporation; NTT DATA Group Corporation; Equinix, Inc."
3420,DC Byte,IDC Frontier,Ariake,Japan,Koto,"3 Chome-7 Ariake, Koto City, Tokyo 135-0063, Japan",35.63295252,139.7937139,2,21085; 21086,Tokyo Ariake DC1; Tokyo Ariake DC2,IDC Frontier Inc.; NTT Global Data Centers Preparatory Corporation
3421,DC Byte,ESR Group,Ariake Data Centre,Japan,Koto,"3 Chome-5-1 Ariake, Koto City, Tokyo 135-0063, Japan",35.63315647,139.790524,2,21085; 21086,Tokyo Ariake DC1; Tokyo Ariake DC2,IDC Frontier Inc.; NTT Global Data Centers Preparatory Corporation
3422,DC Byte,Equinix,TY11,Japan,Koto,"1-chÅme-2-41 Ariake Koto City, Tokyo 135-0063 Japan",35.63987574,139.7922554,1,21064,TOK2,Internet Initiative Japan Inc.
3423,DC Byte,AT TOKYO,CC3,Japan,Tokyo,"3-chÅme-19 Kaigan, Minato City, Tokyo 108-0022, Japan",35.6413624,139.7564757,1,9999,CC3 (Chuo Center 3),AT TOKYO Corporation
3424,DC Byte,NTT Global Data Centers,Minato,Japan,Minato,"3-chÅme-4-1 Shibaura Minato City, Tokyo 108-0023 Japan",35.64383186,139.7456073,1,16429,Mita DC,NTT DATA Group Corporation
3425,DC Byte,SKYY Development,Kamakura Data Center,Japan,Tokyo,"1-2 Shinonome, Koto-ku, Tokyo, Japan",35.64857574,139.8008047,11,9878; 12582; 12584; 14986; 21067; 21082; 21084; 21097; 21126; 21127; 21132,CAC 2nd DC; EXPAN; EXPAN Tokyo; Koto; TOK3; Tokyo 3; Tokyo 5; Tokyo DC; Tokyo Toyosu Outsourcing Center; Tokyo1; Tokyo2,"CAC Corporation; Singapore Telecommunications Limited; Singapore Telecommunications Limited; KDDI Corporation; AT TOKYO Corporation; Mitsubishi Electric Information Network Corporation; BroadBand Tower, Inc.; Fuji Soft Incorporated; BIPROGY Inc.; SKYY Development; SKYY Development"
3426,DC Byte,AT TOKYO,CC2,Japan,Koto,"Shin-Toyosu Cube, 6 Chome-2-12, Koto City, Tokyo 135-0061, Japan",35.64866343,139.7926519,2,9997; 9998,CC1 (Chuo Center 1); CC2 (Chuo Center 2),AT TOKYO Corporation; AT TOKYO Corporation
3427,DC Byte,AT TOKYO,CC1,Japan,Koto,"Tepco Toyosu Building, 6 Chome-2-15 Toyosu, Koto City, Tokyo 135-0061, Japan",35.64877838,139.792704,2,9997; 9998,CC1 (Chuo Center 1); CC2 (Chuo Center 2),AT TOKYO Corporation; AT TOKYO Corporation
3428,DC Byte,Sakura Internet,Daikanyama Data Center,Japan,Shibuya,"Daikanyamacho, Shibuya City, Tokyo Japan",35.65120975,139.7046489,1,19236,s-IDC,NEC Corporation
3429,DC Byte,NTT Communications Corporation,Shibuya 1,Japan,Shibuya,"Japan, ã€’150-0035 Tokyo, Shibuya City, HachiyamachÅ, 9âˆ’31",35.65148442,139.6980013,1,19236,s-IDC,NEC Corporation
3430,DC Byte,NTT Communications Corporation,Shibuya 2,Japan,Tokyo,"8-9 SarugakuchÅ Shibuya City, Tokyo 150-0033 Japan",35.65161175,139.7032303,1,19236,s-IDC,NEC Corporation
3431,DC Byte,AT TOKYO,DC2,Japan,Koto,"Toyosu Prime Square, 5-6-36 Toyosu, Koto-ku, Tokyo 135-0061 Japan",35.65218887,139.7980047,1,21067,TOK3,AT TOKYO Corporation
3432,DC Byte,IBM,Makuhari Data Center,Japan,Chiba,"1 Chome-1 Nakase, Mihama Ward, Chiba, 261-0023, Japan",35.65297271,140.0431497,1,10331,Chiba Data Center,NTT Global Data Centers Preparatory Corporation
3433,DC Byte,BroadBand Tower,Meguro Data center,Japan,Tokyo,"4-chÅme-4-8 Aobadai, Meguro City, Tokyo 153-0042, Japan",35.65405024,139.6924155,1,19908,Shibuya,KDDI Corporation
3434,DC Byte,KDDI Telehouse,Tokyo Shibuya Data Centre,Japan,Tokyo,"4 Chome-4 Aobadai, Meguro City, Tokyo 153-0042, Japan",35.65409215,139.692405,2,19908; 21072,Shibuya; Tokyo,"KDDI Corporation; Yamato System Development Co., Ltd."
3435,DC Byte,Equinix,TY5,Japan,Tokyo,"1 Chome-10-19 Edagawa, Koto City, Tokyo 135-0051, Japan",35.65557655,139.8042407,3,20799; 21358; 21360,TCG2; TY3; TY5,"NTT DATA Group Corporation; Equinix, Inc.; Equinix, Inc."
3436,DC Byte,NSW,Shibuya Data Center,Japan,Tokyo,"1-1 Nanpeidaicho, Shibuya City, Tokyo 150-0036, Japan",35.65582862,139.6973588,5,11062; 19236; 19906; 19907; 21114,Daikanyama DC; s-IDC; Shibuya; Shibuya; Tokyo No. 7 Data Center,SAKURA Internet Inc.; NEC Corporation; Internet Initiative Japan Inc.; NSW Inc.; NTT Global Data Centers Preparatory Corporation
3437,DC Byte,Equinix,TY3,Japan,Koto,"1 Chome-9-20 Edagawa, Koto City, Tokyo 135-0051, Japan",35.65667309,139.8034418,3,20799; 21358; 21360,TCG2; TY3; TY5,"NTT DATA Group Corporation; Equinix, Inc.; Equinix, Inc."
3438,DC Byte,ITOCHU Techno-Solutions,Shibuya Data Center (SDC),Japan,Shibuya,"CTC, Shibuya City, Tokyo, Japan",35.65702267,139.7023868,5,11062; 19236; 19906; 19907; 21114,Daikanyama DC; s-IDC; Shibuya; Shibuya; Tokyo No. 7 Data Center,SAKURA Internet Inc.; NEC Corporation; Internet Initiative Japan Inc.; NSW Inc.; NTT Global Data Centers Preparatory Corporation
3439,DC Byte,NTT Global Data Centers,Tokyo No. 7,Japan,Chuo,"3-chÅme-8-9 Kachidoki, Chuo City, Tokyo 104-0054, Japan",35.65781654,139.7746815,1,14747,Kachidoki DC,NTT PC Communications Incorporated
3440,DC Byte,LOGOS,Hino Data Centre,Japan,Hachioji-shi,"Hino City, Tokyo",35.65895688,139.3759559,1,21064,TOK2,Internet Initiative Japan Inc.
3441,DC Byte,NEXTDC,TK1  Japan,Japan,Tokyo,"4 Chome-1-4 Shibakoen, Minato City, Tokyo 105-0011, Japan",35.65925553,139.7441469,1,16429,Mita DC,NTT DATA Group Corporation
3442,DC Byte,DPDC,D Project Koto,Japan,Koto,"1-chÅme-2-2 Shiohama, Koto City, Tokyo 135-0043, Japan",35.66075086,139.7988707,5,19928; 20799; 20807; 21358; 21360,Shiohama; TCG2; TDC Shiohama; TY3; TY5,"Internet Initiative Japan Inc.; NTT DATA Group Corporation; Colt Data Centre Services UK Limited; Equinix, Inc.; Equinix, Inc."
3443,DC Byte,NTT Global Data Centers,Tsukiji,Japan,Chuo,"5-chÅme-6-4 Tsukiji Chuo City, Tokyo 104-0045 Japan",35.66264104,139.7652075,1,14747,Kachidoki DC,NTT PC Communications Incorporated
3444,DC Byte,FLOW,TK7,Japan,Tokyo,"2-chÅme-28 Shiohama Koto City, Tokyo 135-0043",35.66448845,139.818531,3,19929; 21020; 21021,Shiohama 2-chome; TK7; TK8,"Hulic Co., Ltd.; Flow Digital Infrastructure; Flow Digital Infrastructure"
3445,DC Byte,FLOW,TK8,Japan,Tokyo,"2-chÅme-28 Shiohama Koto City, Tokyo 135-0043",35.6645101,139.8189776,3,19929; 21020; 21021,Shiohama 2-chome; TK7; TK8,"Hulic Co., Ltd.; Flow Digital Infrastructure; Flow Digital Infrastructure"
3446,DC Byte,SoftBank Corp.,Tokyo No. 4,Japan,Koto,"3-chÅme-4-4 Shinsuna Koto City, Tokyo 136-0075 Japan",35.66536362,139.8368652,2,19926; 21077,Shinsuna (Tokyo Fourth); Tokyo 1st,SoftBank Group Corp.; SoftBank Group Corp.
3447,DC Byte,Natelli Investments LLC,New Hill Digital Campus,United States of America,New Hill,"4300 Shearon Harris Road, New Hill, NC 27562",35.66549515,-78.95661526,0,,,
3448,DC Byte,SKYY Development,SHIRAHAMA Data Centre,Japan,Tokyo,"3-2-7 Shinsuna, Koto Ward, Tokyo",35.66736287,139.8298803,1,21109,Tokyo No. 2 Data Center,NTT Global Data Centers Preparatory Corporation
3449,DC Byte,Arteria Networks,ComSpace Toranomon,Japan,Minato,"2-chÅme-10-1 Toranomon Minato City, Tokyo 105-0001 Japan",35.66741665,139.7452304,1,21125,Tokyo Toranomon Shin Nikko Building,SoftBank Group Corp.
3450,DC Byte,BroadBand Tower,Chibuya Data center,Japan,Chiyoda,"Japan, ã€’100-0011 Tokyo, Chiyoda City, Uchisaiwaicho, 2 Chome-1-6 Hibiya Park Front 9F",35.67105223,139.7536733,1,21125,Tokyo Toranomon Shin Nikko Building,SoftBank Group Corp.
3451,DC Byte,IDC Frontier,Nihombashi,Japan,Chiyoda,"Japan, ã€’100-0011 Tokyo, Chiyoda City, Uchisaiwaicho, 2 Chomeâˆ’1âˆ’6, Hibiya Parkfront",35.67112811,139.753739,1,21125,Tokyo Toranomon Shin Nikko Building,SoftBank Group Corp.
3452,DC Byte,NTT Global Data Centers,Tokyo No. 2,Japan,Tokyo,"3 Chome-8-2 Minamisuna, Koto City, Tokyo 136-0076, Japan",35.67162504,139.8301616,4,19286; 21080; 21109; 21110,Saitama No. 1 Data Center; Tokyo 2; Tokyo No. 2 Data Center; Tokyo No. 3 Data Center,NTT Global Data Centers Preparatory Corporation; NTT Global Data Centers Preparatory Corporation; NTT Global Data Centers Preparatory Corporation; NTT Global Data Centers Preparatory Corporation
3453,DC Byte,Mitsui Fudosan,Hino Data Centre Campus,Japan,Hachioji-shi,"3-chÅme-1-4 Hinodai, Hino, Tokyo 191-0003",35.672972,139.377028,1,21064,TOK2,Internet Initiative Japan Inc.
3454,DC Byte,SoftBank Corp.,Fuchu Data Center,Japan,Fuchu,"Japan, ã€’183-0044 Tokyo, Fuchu, Nikkocho, ï¼‘âˆ’9",35.67444975,139.4701387,3,12954; 21131; 21135,Fuchu; Tokyo2; Tokyo3,"Hulic Co., Ltd.; Gaw Capital Partners; Gaw Capital Partners"
3455,DC Byte,IDC Frontier,Shinkawa,Japan,Chuo,"1 Chome-28-23 Shinkawa, Chuo City, Tokyo 104-0033, Japan",35.6750806,139.7845614,1,11425,DC 4,NS Solutions Corporation
3456,DC Byte,NTT Global Data Centers,Tokyo No. 3,Japan,Chuo,"1 Chome-28-38 Shinkawa, Chuo City, Tokyo 104-0033, Japan",35.6754503,139.7839467,1,11425,DC 4,NS Solutions Corporation
3457,DC Byte,NTT Global Data Centers,Tokyo No. 9,Japan,Tokyo,"5 Chome-8-1 Minamisuna, Koto City, Tokyo 136-0076, Japan",35.67567451,139.829438,1,21116,Tokyo No. 9 Data Center,NTT Global Data Centers Preparatory Corporation
3458,DC Byte,DayOne,Fuchu Campus / Apollo 1&2,Japan,Fuchu,"ã€’183-0044 Tokyo, Fuchu, NikkÅchÅ, ï¼‘âˆ’22",35.67598273,139.4699992,2,21100; 21130,Tokyo Fuchu; Tokyo1,SoftBank Group Corp.; Gaw Capital Partners
3459,DC Byte,KDDI Telehouse,Tokyo Fuchu Data Centre,Japan,Fuchu,"Japan, ã€’183-0044 Tokyo, Fuchu, Nikkocho, ï¼‘âˆ’20",35.67638748,139.4699115,2,21100; 21130,Tokyo Fuchu; Tokyo1,SoftBank Group Corp.; Gaw Capital Partners
3460,DC Byte,Empyrion Digital,JP1,Japan,Tokyo,"3 Chome-1 Sengoku, Koto City, Tokyo 135-0015, Japan",35.67714212,139.8182403,1,21064,TOK2,Internet Initiative Japan Inc.
3461,DC Byte,Centersquare,Tokyo 3 AHl1,Japan,Tokyo,"2-chÅme-3-10 Fukuzumi, Koto City, Tokyo 135-0032, Japan",35.67723832,139.7941549,2,21111; 21134,Tokyo No. 4 Data Center; Tokyo3,NTT Global Data Centers Preparatory Corporation; Evoque
3462,DC Byte,DayOne,Fuchu Campus Phase III / Apollo 3,Japan,Fuchu,"Japan, ã€’183-0044 Tokyo, Fuchu, Nikkocho, 1âˆ’40",35.67760829,139.4697336,2,21100; 21130,Tokyo Fuchu; Tokyo1,SoftBank Group Corp.; Gaw Capital Partners
3463,DC Byte,BroadBand Tower,Koto Data center,Japan,Tokyo,"2 Chome-5-4 Fukuzumi, Koto City, Tokyo 135-0032, Japan",35.67809202,139.7936294,2,21111; 21134,Tokyo No. 4 Data Center; Tokyo3,NTT Global Data Centers Preparatory Corporation; Evoque
3464,DC Byte,AT TOKYO,DC3,Japan,Fuchu,"1-20 Nikkocho, Fuchu, Tokyo 183-0044, Japan",35.67832887,139.4697239,3,12953; 21100; 21130,Fuchu; Tokyo Fuchu; Tokyo1,KDDI Corporation; SoftBank Group Corp.; Gaw Capital Partners
3465,DC Byte,JBD,Data Centre,Japan,Tokyo,"Japan, ã€’151-0051 Tokyo, Shibuya City, åƒé§„ã‚±è°·3 Chomeâˆ’11âˆ’8 NOMAå®‰é”ãƒ“ãƒ«",35.67853476,139.7051711,1,19236,s-IDC,NEC Corporation
3466,DC Byte,NTT Global Data Centers,Tokyo No. 4,Japan,Koto,"2-chÅme-9-8 Saga Koto City, Tokyo 135-0031 Japan",35.67885605,139.7926785,3,19266; 21111; 21134,Saga Data Center; Tokyo No. 4 Data Center; Tokyo3,NTT Global Data Centers Preparatory Corporation; NTT Global Data Centers Preparatory Corporation; Evoque
3467,DC Byte,Marunouchi Direct Access,Marunouchi Data center,Japan,Chiyoda,"3-Marunouchi Chiyoda-ku, Tokyo, Japan",35.68239197,139.7642475,1,8512,Akihabara Data Center,NTT Global Data Centers Preparatory Corporation
3468,DC Byte,SCSK,netXDC Tokyo Center 2 (ST2),Japan,Edogawa,"3-chÅme-5-14 Funabori, Edogawa City, Tokyo 134-0091, Japan",35.68287228,139.8644663,2,21062; 21088,TOK2; Tokyo Center 2 (ST2),AT TOKYO Corporation; SCSK Corporation
3469,DC Byte,Marunouchi Direct Access,Otemachi Data center II,Japan,Chiyoda,"2 Chome-6-4 ÅŒtemachi, Chiyoda City, Tokyo 100-0004, Japan",35.68424088,139.7706194,27,10827; 11612; 15024; 16110; 17886; 18842; 18843; 19608; 19905; 19953; 21048; 21049; 21051; 21053; 21064; 21073; 21074; 21081; 21083; 21089; 21090; 21091; 21093; 21103; 21343; 21350; 21352,ComSpace III Annex; DC2; Kudan Data Center; Meguro; Otemachi; QUALICA DC 2; QUALICA DC 3; Secure DC Annex; Shibuya; SHR3; TOK1; TOK1; TOK1; TOK1; TOK2; Tokyo; Tokyo; Tokyo 3; Tokyo 3 DC; Tokyo Center 3 (ST3); Tokyo Center 4 (ST4); Tokyo Center 5 (ST5); Tokyo Daiichi DC1; Tokyo Nihonbashi; TY02 (ComSpace 1); TY1; TY11,"ARTERIA Networks Corporation; Canon IT Solutions Inc.; Nippon Telegraph and Telephone East Corporation; Hitachi, Ltd.; Canon IT Solutions Inc.; QUALICA Inc.; QUALICA Inc.; AT TOKYO Corporation; Digital Edge; NTT DATA Group Corporation; Centersquare; Hitachi, Ltd.; Japan Land Ltd.; Japan Exchange Group, Inc.; Internet Initiative Japan Inc.; Bell Data, Inc.; Amazon.com, Inc.; BroadBand Tower, Inc.; NEC Corporation; SCSK Corporation; SCSK Corporation; SCSK Corporation; Fujitsu Limited; SoftBank Group Corp.; Digital Edge; SC Zeus Data Centers; Equinix, Inc."
3470,DC Byte,Digital Edge DC,TYO7,Japan,Tokyo,"1-1 NihonbashikobunachÅ, Chuo City, Tokyo 103-0024, Japan",35.68520385,139.7783265,3,14956; 21023; 21348,Kobuna-cho Project; TKDS1; TY07,"Hulic Co., Ltd.; Telstra Group Limited; Digital Edge"
3471,DC Byte,NTT Global Data Centers,ÅŒtemachi,Japan,Chiyoda,"2 Chome-2-2 ÅŒtemachi, Chiyoda City, Tokyo 100-0004, Japan",35.68606764,139.7679005,5,17887; 17888; 20806; 21121; 21359,Otemachi DC; Otemachi/Marunouchi; TDC Otemachi; Tokyo Sankei Building; TY4,"Marunouchi Direct Access Limited; NTT DATA Group Corporation; Marunouchi Direct Access Limited; The Sankei Building Co., Ltd.; Equinix, Inc."
3472,DC Byte,Sakura Internet,Nishi-Shinjuku Data Center,Japan,Tokyo,"4-chÅme-33-4 Nishishinjuku Shinjuku City, Tokyo 160-0023 Japan",35.68653455,139.6889534,3,17320; 19918; 21061,Nishi Shinjuku DC; Shinjuku Data Center; TOK1 - Higashi Shinjuku Data,SAKURA Internet Inc.; NTT Global Data Centers Preparatory Corporation; SAKURA Internet Inc.
3473,DC Byte,Arteria Networks,ComSpace III,Japan,Mitaka-shi,"8-chÅme-10-16 Shimorenjaku Mitaka, Tokyo 181-0013 Japan",35.6865697,139.5650218,7,11426; 16431; 16432; 16434; 21011; 21101; 21106,DC 5 (Mitaka); Mitaka; Mitaka (Tokyo 7); Mitaka MCC; TIS Tokyo II; Tokyo HND10; Tokyo No. 10 Data Center,"NS Solutions Corporation; NTT DATA Group Corporation; Internet Initiative Japan Inc.; NTT DATA Group Corporation; TIS Inc.; MC Digital Realty, Inc.; NTT DATA Group Corporation"
3474,DC Byte,BroadBand Tower,ÅŒtemachi Data center,Japan,Chiyoda,"2 Chome-3-2 ÅŒtemachi, Chiyoda City, Tokyo 100-8601, Japan",35.68695406,139.7671375,5,17887; 17888; 20806; 21121; 21359,Otemachi DC; Otemachi/Marunouchi; TDC Otemachi; Tokyo Sankei Building; TY4,"Marunouchi Direct Access Limited; NTT DATA Group Corporation; Marunouchi Direct Access Limited; The Sankei Building Co., Ltd.; Equinix, Inc."
3475,DC Byte,NS Solutions,Data Center 5 Mitaka,Japan,Mitaka-shi,"5 Chome-6-1 Shimorenjaku, Mitaka, Tokyo 181-0013, Japan",35.6870536,139.5699106,5,11426; 16431; 16433; 21101; 21106,DC 5 (Mitaka); Mitaka; Mitaka Data Center EAST; Tokyo HND10; Tokyo No. 10 Data Center,"NS Solutions Corporation; NTT DATA Group Corporation; NTT DATA Group Corporation; MC Digital Realty, Inc.; NTT DATA Group Corporation"
3476,DC Byte,Sankei,Data Centre,Japan,Chiyoda,"Japan, ã€’100-0004 Tokyo, Chiyoda City, ÅŒtemachi, 1 Chomeâˆ’7âˆ’2 15 ",35.68713459,139.7653448,5,17887; 17888; 20806; 21121; 21359,Otemachi DC; Otemachi/Marunouchi; TDC Otemachi; Tokyo Sankei Building; TY4,"Marunouchi Direct Access Limited; NTT DATA Group Corporation; Marunouchi Direct Access Limited; The Sankei Building Co., Ltd.; Equinix, Inc."
3477,DC Byte,Marunouchi Direct Access,Otemachi Data center I,Japan,Chiyoda,1-Otemachi Chiyoda-ku Tokyo Japan,35.68745986,139.7634927,3,17884; 17885; 21361,Otemachi; Otemachi; TY6,"Digital Edge; KDDI Corporation; Equinix, Inc."
3478,DC Byte,NTT Global Data Centers,Tokyo Mitaka EAST,Japan,Mitaka-shi,"5 Chome-7-1 Shimorenjaku, Mitaka, Tokyo 181-0013, Japan",35.68753715,139.5715633,4,11426; 16431; 21101; 21106,DC 5 (Mitaka); Mitaka; Tokyo HND10; Tokyo No. 10 Data Center,"NS Solutions Corporation; NTT DATA Group Corporation; MC Digital Realty, Inc.; NTT DATA Group Corporation"
